STT,TÃƒÂªn quÃƒÂ¡n,Ã„ÂÃ¡Â»â€¹a chÃ¡Â»â€°,Ã„ÂiÃ¡Â»â€¡n thoÃ¡ÂºÂ¡i,Rating,Latitude,Longitude,Distance,IsDelivery,IsOpening,Google Maps
96,Le Café,"92A - 100 Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.846,10.0372268,105.7718316,1.4427537596675581,True,True,"https://www.google.com/maps?q=10.0372268,105.7718316"
97,Nem Nướng Thanh Vân,"17 Đại Lộ Hoà Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.388,10.032505,105.783355,0.0894667541689482,True,True,"https://www.google.com/maps?q=10.032505,105.783355"
98,Quán Chay,"30 Trương Định, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.036905,105.783993,0.5653526857667093,False,False,"https://www.google.com/maps?q=10.036905,105.783993"
99,Bún Nem Nướng - Nguyễn Văn Cừ,"165C Nguyễn Văn Cừ, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.668,10.03737,105.758536,2.8369871313930792,False,False,"https://www.google.com/maps?q=10.03737,105.758536"
100,Ngọc - Quán Nhậu Bình Dân,"Đinh Tiên Hoàng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.4,10.0418111601961,105.7806728035211,1.1627135182073556,False,False,"https://www.google.com/maps?q=10.0418111601961,105.7806728035211"
101,Flan Bi - Bánh Flan & Trà Sữa,"19/10 Nguyễn Ngọc Trai, Quận Ninh Kiều, Cần Thơ",0977 068 000 - 01678 212 797,7.83,10.033999,105.772403,1.2722149304451464,False,True,"https://www.google.com/maps?q=10.033999,105.772403"
102,Lẩu Cua Đồng,"2/23A Mậu Thân, P. An Nghiệp, Quận Ninh Kiều, Cần Thơ",091 866 69 28,7.4,10.040057,105.770558,1.7161238014799718,True,True,"https://www.google.com/maps?q=10.040057,105.770558"
103,Khả Hân - Bún Riêu Cua & Ốc,"317 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.528,10.02822,105.7551375,3.1673198331270904,True,True,"https://www.google.com/maps?q=10.02822,105.7551375"
104,Cầm Thi Coffee,"Đường A1, P. Hưng Phú, Quận Cái Răng, Cần Thơ",Đang cập nhật,7.9,10.0204428457621,105.7867026801292,1.3069956549790704,False,True,"https://www.google.com/maps?q=10.0204428457621,105.7867026801292"
105,Matcha Nga - Milk Tea - 329 Nguyễn Văn Linh,"329 Nguyễn Văn Linh, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,10.0,10.0257504,105.7587098,2.8321927374547573,True,True,"https://www.google.com/maps?q=10.0257504,105.7587098"
106,Crystal Jade Kitchen - Vincom Xuân Khánh,"Vincom Xuân Khánh, 209 Đường 30 Tháng 4, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.25,10.024586,105.7743743,1.310499697797086,True,True,"https://www.google.com/maps?q=10.024586,105.7743743"
107,"Hamburger, Hotdog & Sandwich","Ngô Quyền, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.8,10.035618,105.784007,0.422301647874103,False,False,"https://www.google.com/maps?q=10.035618,105.784007"
108,Bún Bò Huế Vĩ Dạ,"15 Xô Viết Nghệ Tĩnh, P. An Cư, Quận Ninh Kiều, Cần Thơ",(0292) 3 822 959 ,7.344,10.03626,105.78583,0.5411174905946309,True,True,"https://www.google.com/maps?q=10.03626,105.78583"
109,Tiệm Cơm Nam Đô,"186 - 188 Nguyễn An Ninh, P. Tân An, Quận Ninh Kiều, Cần Thơ",(0292) 3 820 772,4.202,10.031585,105.782681,0.12544398848470267,False,True,"https://www.google.com/maps?q=10.031585,105.782681"
110,Mì Cay GangNam- Hẻm 44 Võ Trường Toản,"B15 - T82 Nguyễn Văn Cừ, P. An Hoà, Quận Ninh Kiều, Cần Thơ",0932 936 363 - 0931 093 959,7.806,10.0490695,105.7670529,2.6555706196632802,True,True,"https://www.google.com/maps?q=10.0490695,105.7670529"
111,Res Beefsteak Kiều Đàm - 59 Nam Kỳ Khởi Nghĩa,"59 Nam Kỳ Khởi Nghĩa, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.85,10.032153,105.784218,0.05841655469397495,True,True,"https://www.google.com/maps?q=10.032153,105.784218"
112,Bánh Lọt - Nguyễn Việt Hồng,"Nguyễn Việt Hồng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.058,10.030495643368,105.7764251151023,0.8217389444642804,False,True,"https://www.google.com/maps?q=10.030495643368,105.7764251151023"
113,Trà Sữa Matcha Lục - Hùng Vương,"39 Hùng Vương, P. An Hội, Quận Ninh Kiều, Cần Thơ",0906 131 294,7.844,10.0442334,105.778977,1.4784197575168556,True,False,"https://www.google.com/maps?q=10.0442334,105.778977"
114,Huỳnh Ký - Hủ Tiếu Nam Vang,"6B Ngô Hữu Hạnh, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.0372814,105.786,0.6530916626048135,True,True,"https://www.google.com/maps?q=10.0372814,105.786"
115,Bún Chay Diệu Hà,"Hẻm 80, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.2,10.045396460247,105.7749680802226,1.7937614854911936,False,False,"https://www.google.com/maps?q=10.045396460247,105.7749680802226"
116,Sủi Cảo A Chảy - Nguyễn An Ninh,"38 Nguyễn An Ninh, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.294,10.0318159,105.785833,0.223078029079641,True,True,"https://www.google.com/maps?q=10.0318159,105.785833"
117,Hủ Tiếu Gà Ngọc Lan II,"39A Cách Mạng Tháng 8, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,7.928,10.061172,105.764247,3.906618086040674,False,True,"https://www.google.com/maps?q=10.061172,105.764247"
118,Bánh Cống Cô Út - Lý Tự Trọng,"86/38 Lý Tự Trọng, P.  An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.67,10.034139,105.781866,0.33304590974010784,True,True,"https://www.google.com/maps?q=10.034139,105.781866"
119,Bánh Tầm Cay 27 - Mạc Đĩnh Chi,"22/34 Mạc Đĩnh Chi, P. An Cư, Quận Ninh Kiều, Cần Thơ",0949 582 512,8.74,10.037137,105.782162,0.6173938806585559,True,True,"https://www.google.com/maps?q=10.037137,105.782162"
120,Sinh Tố 228,"228 Đường 3/2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.418,10.0230011,105.7658293,2.201306600062655,True,True,"https://www.google.com/maps?q=10.0230011,105.7658293"
121,Xôi Gà Hữu Phước,"24 Phan Bội Châu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.724,10.0316153,105.7876177,0.4193893509719084,True,False,"https://www.google.com/maps?q=10.0316153,105.7876177"
122,Cơm 2 My,"390N Trần Nam Phú, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.5,10.0341112,105.7592589,2.7018762667617886,True,True,"https://www.google.com/maps?q=10.0341112,105.7592589"
123,Fresh - Yaourt Dẻo,"Nhà Văn Hoá Thiếu Nhi, 2 Đại Lộ Hoà Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.686,10.0323477,105.7823426,0.16962773322250693,False,False,"https://www.google.com/maps?q=10.0323477,105.7823426"
124,Hải Sản Biển Đảo - Trần Văn Khéo,"108 Trần Văn Khéo, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.9,10.045967,105.786609,1.6036108076700604,False,True,"https://www.google.com/maps?q=10.045967,105.786609"
125,Xôi Xá Xíu - Nguyễn Trãi,"138 Nguyễn Trãi, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.71,10.044272,105.781232,1.4133141207417266,True,False,"https://www.google.com/maps?q=10.044272,105.781232"
126,Bánh Mì Ngò,"64 Phan Đình Phùng, P. An Lạc, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.5,10.030713,105.786542,0.3254802916563684,False,False,"https://www.google.com/maps?q=10.030713,105.786542"
127,The Pizza Company - Sense City Cần Thơ,"Tầng 2, Lô L2 - 04 Sense City, 1 Hòa Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ",01233 007 569,7.576,10.0341076,105.7859695,0.3477701395957709,True,True,"https://www.google.com/maps?q=10.0341076,105.7859695"
128,Resto - Nhà Hàng Ý,"44 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",(0292) 3 764 868,6.908,10.0341188,105.7811535,0.3859403147282501,True,True,"https://www.google.com/maps?q=10.0341188,105.7811535"
129,Bánh Bông Lan Trứng Muối Isabella House - Shop Online,"Phan Đình Phùng, Quận Ninh Kiều, Cần Thơ",0939 130 039,8.332,10.03161,105.786685,0.317413293535197,False,True,"https://www.google.com/maps?q=10.03161,105.786685"
130,Bánh Ngọt,"202 Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.031216,105.7866493999999,0.31995090986164915,False,True,"https://www.google.com/maps?q=10.031216,105.7866493999999"
131,Quán Lộc Vừng - Bún Đậu Mắm Tôm - Khu Vực 3,"25G2 KV3, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.582,10.0289,105.762581,2.3485338302475514,True,True,"https://www.google.com/maps?q=10.0289,105.762581"
132,Quán Cuội - Bún Đậu Mắm Tôm,"20 Mậu Thân, P. An Hoà, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,4.0,10.0400136,105.7685298,1.9055214871674935,True,True,"https://www.google.com/maps?q=10.0400136,105.7685298"
133,Bún Xào Cô Út - Mậu Thân,"41N Mậu Thân, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.041883,105.766489,2.202795842077589,True,True,"https://www.google.com/maps?q=10.041883,105.766489"
134,Chú Tắc - Bánh Tráng Trộn,"53/2E Nguyễn Việt Dũng, Quận Bình Thủy, Cần Thơ",Đang cập nhật,8.15,10.059694,105.7646228,3.7468743842399106,True,True,"https://www.google.com/maps?q=10.059694,105.7646228"
135,Hủ Tiếu Mì & Bún Riêu Cua,"371 Quốc Lộ 91, P. Phước Thới, Quận Ô Môn, Cần Thơ",01287855932,7.2,10.1046247044278,105.6748023036505,14.435596489893774,False,True,"https://www.google.com/maps?q=10.1046247044278,105.6748023036505"
136,"Dì Sáu - Hủ TIếu, Bánh Lọt","172 Xô Viết Nghệ Tĩnh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.35,10.04047,105.781973,0.9823882689663791,False,True,"https://www.google.com/maps?q=10.04047,105.781973"
137,Gà Rán & Burger Lotteria - Cách Mạng Tháng 8,"9/1 Cách Mạng Tháng 8, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.774,10.053012,105.772342,2.6715066918478834,True,True,"https://www.google.com/maps?q=10.053012,105.772342"
138,Hủ Tiếu Mì Hồng Phát,"6 Đề Thám, P.  An Cư, Quận Ninh Kiều, Cần Thơ",(0292) 3 811 668 ,6.914,10.033249,105.783566,0.1599969925820171,True,True,"https://www.google.com/maps?q=10.033249,105.783566"
139,Bún Riêu Cua 110,"319 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.404,10.049935,105.771887,2.401390413771971,True,True,"https://www.google.com/maps?q=10.049935,105.771887"
140,Cơm Tấm - Sườn Muối,"2/20C Đinh Tiên Hoàng, Quận Ninh Kiều, Cần Thơ",(071) 03 761 924,5.68,10.0416299133098,105.778806656599,1.2204392464602798,False,True,"https://www.google.com/maps?q=10.0416299133098,105.778806656599"
141,Cây Sung - Cơm Tấm,"136A Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ",(0292) 2 210 733,6.756,10.028903,105.786363,0.4303773270266381,True,True,"https://www.google.com/maps?q=10.028903,105.786363"
142,Mỳ cay Itada - Nguyễn Văn Cừ,"287 Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.984,10.046652,105.7684735,2.354608003326477,True,True,"https://www.google.com/maps?q=10.046652,105.7684735"
143,Bánh Kem Đức Thành,"4A - 4A1 Đường 30/4, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.424,10.026879,105.776517,0.969937593806117,False,True,"https://www.google.com/maps?q=10.026879,105.776517"
144,Soda - Trương Định,"10 Trương Định, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.4,10.0359089,105.7826448999999,0.47132771399838486,False,False,"https://www.google.com/maps?q=10.0359089,105.7826448999999"
145,Tí Đô - Bánh Cuốn & Bánh Crepe,"Phan Chu Trinh, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.34,10.031447,105.787303,0.3865694691519569,True,False,"https://www.google.com/maps?q=10.031447,105.787303"
146,Bún Riêu Cua 124B,"124B Nguyễn Văn Cừ, P. An Hòa, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.5,10.0473109149653,105.7687349617481,2.3866590963831036,False,True,"https://www.google.com/maps?q=10.0473109149653,105.7687349617481"
147,Cơm Gà Lê Trang - Nguyễn Văn Linh,"406 Nguyễn Văn Linh, P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.838,10.0261007,105.7584084,2.8553216526197347,True,True,"https://www.google.com/maps?q=10.0261007,105.7584084"
148,Pizza Hut - Mậu Thân,"11B Mậu Thân, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.033493,105.773956,1.0946248742949065,True,True,"https://www.google.com/maps?q=10.033493,105.773956"
149,Bánh Xèo 7 Tới - Cái Sơn,"45 Hoàng Quốc Việt, Cái Sơn Hàng Bàng, P. An Bình, Quận Ninh Kiều, Cần Thơ",0949 599 743,7.362,10.009686,105.747261,4.703037880439868,True,True,"https://www.google.com/maps?q=10.009686,105.747261"
150,Hương Việt - Bún Đậu Mắm Tôm - 275 Đồng Văn Cống,"275 Đồng Văn Cống, P. An Thới, Quận Bình Thủy, Cần Thơ",Đang cập nhật,7.472,10.054777,105.760772,3.5910574856807798,True,True,"https://www.google.com/maps?q=10.054777,105.760772"
151,Út Hồng - Bánh Mì,"Căn 2 Lô 8 Trần Văn Khéo, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.686,10.0441997139575,105.7841113954782,1.3774236764741987,True,True,"https://www.google.com/maps?q=10.0441997139575,105.7841113954782"
152,Lẩu Nồi,"86 Mạc Thiên Tích, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.384,10.028082,105.7731261,1.242014608788328,True,False,"https://www.google.com/maps?q=10.028082,105.7731261"
153,Quán Đồ Chiên - Ăn Vặt,"Chợ Đêm Ninh Kiều, Phan Đình Phùng, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.668,10.0316380677355,105.7868167385459,0.33159704286726155,False,False,"https://www.google.com/maps?q=10.0316380677355,105.7868167385459"
154,Bò Lá Lốt - Bến Ninh Kiều,"Hai Bà Trưng, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.15,10.0315845,105.7879462999999,0.4555487542712913,False,False,"https://www.google.com/maps?q=10.0315845,105.7879462999999"
155,Sìl Mỳ - Chuyên Các Món Bò,"13 Hải Thượng Lãn Ông, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.272,10.030248,105.787271,0.41946347537970363,True,True,"https://www.google.com/maps?q=10.030248,105.787271"
156,Cơm Chay Sen Vàng - Đề Thám,"41 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.894,10.033836,105.782632,0.25729900809189216,True,True,"https://www.google.com/maps?q=10.033836,105.782632"
157,Bún Măng,"Hẻm 4 Mậu Thân, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.0,10.0289907,105.7755111999999,0.9618032823257672,False,False,"https://www.google.com/maps?q=10.0289907,105.7755111999999"
158,Cơm Thịt Khìa Nước Dừa - Quán Ăn Bình Dân,"Võ Thị Sáu, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.0371014,105.7854853,0.6152698434517281,False,False,"https://www.google.com/maps?q=10.0371014,105.7854853"
159,Má Bảy - Cơm Cháy Kho Quẹt - Nguyễn Văn Cừ,"17A Nguyễn Văn Cừ, P. An Bình, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.0,10.007516,105.7,9.576556955219765,True,True,"https://www.google.com/maps?q=10.007516,105.7"
160,Má Bảy - Cơm Cháy Kho Quẹt - Hai Bà Trưng,"126 Hai Bà Trưng, P. Tân An, Quận Ninh Kiều, Cần Thơ",0844999941,4.4,10.0317713,105.7879763,0.4580632793910762,True,False,"https://www.google.com/maps?q=10.0317713,105.7879763"
161,Quán Ốc Hoa,"42-44 Lương Định Của, P. Cái Khế, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.514,10.0446519,105.7866663,1.4615513524478525,True,True,"https://www.google.com/maps?q=10.0446519,105.7866663"
162,Má Bảy - Cơm Cháy Kho Quẹt - 182 Đường 3 Tháng 2,"182 Đường 3 Tháng 2, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.4,10.0203238,105.7637014,2.548288986123849,True,False,"https://www.google.com/maps?q=10.0203238,105.7637014"
163,Quán Cá Lóc Nướng - Lê Bình,"Cạnh 372A Lê Bình, P. Lê Bình, Quận Cái Răng, Cần Thơ",0907 727 192,9.534,9.9980016,105.7550468,4.910699461405396,True,True,"https://www.google.com/maps?q=9.9980016,105.7550468"
164,Quán Mẫn - Cá Lóc Nướng,"184 Huỳnh Cương, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.86,10.035101,105.779817,0.5683504046682416,True,True,"https://www.google.com/maps?q=10.035101,105.779817"
165,Yến Nhi - Bò Lá Lốt,"125 Châu Văn Liêm, P. Tân An , Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.762,10.031265,105.7835364,0.0691244631884221,True,False,"https://www.google.com/maps?q=10.031265,105.7835364"
166,She's Tea,"51 Ngô Văn Sở, P. Tân An, Quận Ninh Kiều, Cần Thơ",01267388863,7.746,10.034358,105.785614,0.3447062289698996,True,True,"https://www.google.com/maps?q=10.034358,105.785614"
167,"Quán Quảng - Phở, Miến & Bánh Đa - Trần Văn Khéo","28 Trần Văn Khéo, P. An Hội, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.83,10.0436055,105.7831163,1.3129755275244133,True,False,"https://www.google.com/maps?q=10.0436055,105.7831163"
168,Bông Lan Nga - Shop Online,"388C7 Nguyễn Văn Cừ, Quận Ninh Kiều, Cần Thơ",0939 603 519,8.1,10.036488,105.760839,2.5695623823045635,False,True,"https://www.google.com/maps?q=10.036488,105.760839"
169,Chè Bưởi THỦY - Food & Drink - I45 Hẻm 388 Nguyễn Văn Cừ Nối Dài,"I45 Hẻm 388 Nguyễn Văn Cừ Nối Dài, P. An Khánh, Quận Ninh Kiều, Cần Thơ",0769777956,10.0,10.036709,105.7608,2.5788178474177106,True,True,"https://www.google.com/maps?q=10.036709,105.7608"
170,Cẩm Ký - Ẩm Thực Việt Hoa,"63 Võ Văn Tần, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,2.2,10.0325361,105.7852161,0.1741919283283916,True,True,"https://www.google.com/maps?q=10.0325361,105.7852161"
171,Bò Né Chung Cư,"6B Ngô Hữu Hạnh, P. Tân An, Quận Ninh Kiều, Cần Thơ",0946 310 307,7.892,10.036803,105.786241,0.6149634547185936,True,True,"https://www.google.com/maps?q=10.036803,105.786241"
172,TRUBA - Thịt Viên Việt Nam,"13 Đinh Tiên Hoàng, P. Thới Bình, Quận Ninh Kiều, Cần Thơ",(0292)6 280 000,7.6,10.0430039536568,105.7797048613429,1.3223289193896672,False,True,"https://www.google.com/maps?q=10.0430039536568,105.7797048613429"
173,Sò Ốc Điểm Liễu,"Nhà Lồng 3, Chợ Cái Khế, Trần Văn Khéo, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.974,10.043932,105.784311,1.348366429546767,False,False,"https://www.google.com/maps?q=10.043932,105.784311"
174,Bún Thịt Xào Út - Hoàng Văn Thụ,"107/141B Hoàng Văn Thụ, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,9.2,10.0386283,105.7820296,0.7812179483507069,True,True,"https://www.google.com/maps?q=10.0386283,105.7820296"
175,Gia Hảo The Dimsum,"95 Trần Văn Hoài, P. Xuân Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.934,10.0266739,105.7707875,1.5373622487540775,True,True,"https://www.google.com/maps?q=10.0266739,105.7707875"
176,Há Cảo - Chợ Đêm Ninh Kiều,"Trần Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.2,10.051635,105.789465,2.2905309213938594,False,True,"https://www.google.com/maps?q=10.051635,105.789465"
177,"Viễn Hưng - Bột Chiên, Há Cảo","61 Võ Văn Tần, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.644,10.032351,105.785506,0.19600455523741975,True,False,"https://www.google.com/maps?q=10.032351,105.785506"
178,Cháo Trắng Cháo Đậu Cần Thơ (A XO) - Cháo Ếch Kho Quẹt - Đường 30 tháng 4,"12A 30 Tháng 4, P. An Phú, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,10.0,10.0312054,105.781513,0.25994868512440833,True,False,"https://www.google.com/maps?q=10.0312054,105.781513"
179,Cơm Tấm - Nguyễn Văn Linh,"Bên Cạnh 91B Nguyễn Văn Linh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.8,10.028768,105.7549291,3.18286871983678,False,True,"https://www.google.com/maps?q=10.028768,105.7549291"
180,Cô Út - Bún Cá Châu Đốc,"138D Nguyễn Văn Cừ Nối Dài (Đầu Đường KDC Đại Ngân), P. An Khánh, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.0,10.0393597,105.7605967,2.6778170469246936,True,True,"https://www.google.com/maps?q=10.0393597,105.7605967"
181,1985 Coffee - Cơm Quê & Cơm Tấm Long Xuyên - Lý Tự Trọng,"96/30 Lý Tự Trọng, P. An Cư, Quận Ninh Kiều, Cần Thơ",(0292) 3 733 709,7.406,10.036534,105.779419,0.7103667783489339,True,True,"https://www.google.com/maps?q=10.036534,105.779419"
182,Súp Cua Dì Dung,"11B Đại Lộ Hoà Bình, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,8.5,10.0323935,105.7833677,0.07848420248650703,True,True,"https://www.google.com/maps?q=10.0323935,105.7833677"
183,Cháo Quảng,"40 Nguyễn Khuyến, P. Tân An, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.602,10.0339042,105.783007,0.2466432105327388,True,False,"https://www.google.com/maps?q=10.0339042,105.783007"
184,Gà rán và Mì Ý - Jollibee - Đường 30 Tháng 4,"376 Đường 30 Tháng 4, P. Hưng Lợi, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,7.558,10.0216707,105.7705534,1.8403613009119344,True,True,"https://www.google.com/maps?q=10.0216707,105.7705534"
185,Bánh Canh Cua Ngô Khang - Đề Thám,"21 Đề Thám, P. An Cư, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,6.452,10.0336338,105.7830839,0.21551706279277041,True,True,"https://www.google.com/maps?q=10.0336338,105.7830839"
186,Mì Cay Omega - Trần Hưng Đạo,"20 Trần Hưng Đạo, Quận Ninh Kiều, Cần Thơ",1900 558 850,6.982,10.039091455813,105.7769056409597,1.1064482835923604,False,True,"https://www.google.com/maps?q=10.039091455813,105.7769056409597"
187,Bún Riêu Tôm Cần Thơ,"150 Xô Viết Nghệ Tĩnh, Quận Ninh Kiều, Cần Thơ",(0292) 3 828 504,7.3,10.039815,105.782418,0.9016690852124954,False,True,"https://www.google.com/maps?q=10.039815,105.782418"
188,Omega Coffee House - Lê Lai,"53/8 Lê Lai, P. An Phú, Quận Ninh Kiều, Cần Thơ",0939 884 882,6.976,10.0334812,105.7790214,0.5549263761692607,True,True,"https://www.google.com/maps?q=10.0334812,105.7790214"
189,Omega Gold - Mì Cay,"67 Hùng Vương, Quận Ninh Kiều, Cần Thơ",Đang cập nhật,5.324,10.042451,105.778287,1.327716489721835,False,True,"https://www.google.com/maps?q=10.042451,105.778287"
